SALE_PRC,LAND_SQFOOT,OCEAN_DIST,WATER_DIST,CENTER_DIST,HIGHWAY_DIST,HOUSE_AGE
419000,7140,11595.5,321,28297.6,13080.2,26
1850000,9200,12527,0,27945.9,13122.3,31
565000,7140,11445.8,505.4,28543.6,13268,41
550000,6840,11051,820,28734.1,13285,36
380000,7140,10772.5,818.5,28871.5,13296,65
510000,9000,12724.4,167.9,28165.8,13436.4,66
460000,7700,12822.8,265.5,28290.4,13621.8,68
525000,6875,6872.4,395.7,31839.7,13598,52
660000,6625,6488.7,574.7,32189.1,13735.6,23
475000,7750,6173.7,691.3,32491.2,13871.2,63
560000,7585,5064.8,259.6,33130.7,13872.9,79
1600000,8840,4585.8,10.3,33489.7,13989.5,49
470000,6431,5318.6,573.2,33171,14083.9,79
415000,8970,4974.3,394.1,33381.7,14119.5,67
442000,6500,6043.3,570.1,33084.1,14522.4,69
572000,6512,5907.9,555.1,33196.7,14512.2,18
565000,5872,5171,689.2,33730.6,14653.7,25
470000,6875,4007.3,389,34433.5,14780.7,38
380000,6412,4487.9,568.7,34164.7,14747.2,51
495000,7250,4566.5,691.8,34176.7,14826,78
5.00E+05,5865,4664,666.8,34293.5,15016,56
525000,5865,4615.3,670.8,34335.3,15040.6,60
1175000,13600,7443.1,13.6,32879.3,15236.7,58
1080000,10200,6965.4,7.9,33137.8,15198.8,20
565000,7800,8170.9,225.8,32578.6,15423.6,67
1227500,10200,6455.9,16.5,33478.9,15247.1,31
675000,6636,4800,210,34552.3,15435,30
1440000,7200,6187.3,230.5,33874.2,15536.3,1
1840000,11900,5265,3.8,34507.7,15687.4,15
1730200,12410,8270.6,11,33737.8,16776.1,50
703300,7560,8038.8,229.1,33872.7,16766.4,54
690000,7458,7672.4,349.7,34184,16882,40
610000,7200,5639.8,340.7,35554.1,17160.7,41
650000,7200,5134.3,336.5,35831.6,17184.2,36
645000,7200,4653.8,338.8,36106.7,17220.9,68
5.00E+05,7429,6900.6,215.8,34947.9,17267.5,65
920000,7848,4185.4,205.6,36380.2,17282.2,14
770000,7800,6109.2,224.8,35390.8,17273.7,45
610000,7200,5995.7,224.6,35458.9,17274.4,60
1825000,10200,5587.8,0.1,35824.9,17453.3,36
1100000,13500,3139.6,4.9,37405.9,17968.3,62
781000,9000,3143.6,4.6,37478.7,18056.9,44
2050000,11250,4537.9,10.8,37004.3,18233.2,47
1076000,9000,6665.8,0,36081,18416.9,68
990000,9000,3861.5,0,37589.2,18535.1,69
999000,9000,3680.7,0,37691.7,18557.1,46
1380000,9000,6490.1,7.1,36351,18621.8,19
880000,9000,5886.9,7.2,36662.7,18618.1,56
890000,9000,4931,6.2,37167.8,18648.7,67
940000,9000,3980,4.8,37692.6,18727.3,63
1220000,9000,3738.3,4.7,37825.8,18754.6,31
965000,9000,3359,0,38091.5,18912,28
2100000,11250,5928.5,4.4,36801.5,18816.6,63
565000,9450,4208.6,195.6,37703.3,18902.6,66
950000,9000,3362.1,0,38285.1,19144.5,44
399500,5650,2634.8,261.9,38750.2,19265.2,65
860000,9000,3158.3,4.2,38545.5,19346.6,71
1850000,11250,3538.9,13.2,38555.1,19514.9,66
430000,5650,2470.5,484.5,39281.5,19828.8,65
940000,7500,3128.4,2.9,38990.4,19880.8,40
1735000,8000,5186.5,9.6,38398.3,20268.4,36
1530000,8000,3948.2,7.4,39057.5,20353.5,47
2575000,8000,3796.8,7.2,39138.7,20368.9,17
1550000,7500,5853.8,0,38222.7,20462.9,41
2400000,7500,5555.3,0,38373.3,20466,26
1475000,7500,4614.7,0,38861.8,20504.6,46
312000,2507,2296,184.6,40350.3,21043.1,38
1260000,6900,2034.8,0,40596.2,21231.5,66
950000,7500,2202.9,938.2,24276.5,2653.2,56
912000,4630,4295,224.5,22649.9,932.4,41
2650000,7740,2166.7,874.1,24633.1,2627.2,1
1450000,10800,2719.2,828.4,24438,1957.3,56
950000,7079,2955.9,641.8,24294.4,1770.9,77
1250000,7117,5372.2,676,22750.1,777.7,26
1760000,7550,1892,641.1,25746.2,3021.3,11
1125000,7100,2829.4,510.2,25293.2,2451.2,81
2060000,7406,2274.5,1004.3,25758.1,2932.6,11
750000,9120,2968.4,349.3,25207.6,2366.8,81
1.00E+06,7096,2799.6,499.9,25494.2,2653.2,52
1659000,9545,3787,221.3,24761.1,2061.1,27
1200000,9545,3726.9,216.9,24971.2,2304,63
1150000,7500,2232.8,914.8,26225.1,3385.6,90
1440000,9331,3819.9,328.4,24988.4,2378.8,66
2300000,9853,3479,0,25264.3,2573.5,31
810000,6150,1884,648.5,26645.7,3803.6,47
1350000,8929,4070.9,619.8,24972.7,2519.4,33
972500,8248,5089.3,333.4,24234,2388.5,46
1800000,7924,4766,661.6,24506,2451.9,18
948000,8668,4209.8,786.5,25116.5,2820.7,66
1200000,8668,4184.1,784.4,25238,2981.5,28
1025000,10240,4737,781.9,24914.8,3044.4,56
960000,7500,4068.2,656.9,25630.3,3418.1,38
650000,6000,5171.2,288.2,24850.1,3350.4,59
7.00E+05,7500,4295.5,571,25630.5,3585.5,41
1200000,7500,4530,720.8,25464.7,3572.2,22
825000,6000,5052.3,323,25182.3,3686.2,41
939000,6429,4998.1,323.6,25298.6,3789.6,35
710000,6000,4768.1,363.9,25697,4079.5,71
1100000,6000,4685,354.5,25816,4166.8,30
1580000,9000,4799.9,260,25726.8,4167.6,61
1800000,9000,11946.1,205.6,8960.5,868,22
1250000,6000,11756.7,166.3,9234.5,1092.5,45
2065000,9500,11222.7,211.9,10227,2388.4,26
1474000,9750,11849.6,284.9,9709.6,2310.2,61
2100000,7500,10194.9,278.4,11829.7,4053.8,16
1450000,7200,11763.6,271.1,11190.9,4805.8,66
1680000,7200,6205,231.7,17534.9,4594,71
1150000,11200,1538,555.2,22864.2,4320.1,78
2150000,10724,1253.4,237,23183,4480.5,30
1300000,11040,1575.9,524.5,22951.6,4201.7,66
850000,7320,4659.5,395.4,20228.2,2697.5,74
2295000,12600,2900.6,1801.7,21930.2,3287.6,51
415000,7072,4812,403.5,20377.3,2336.2,90
1500000,7600,2577.4,1353.8,22543.8,3210.2,40
775000,5922,2201.1,884,23598.1,2983.1,46
1880000,7800,2607.1,1304.8,23229.1,2644.9,19
1010000,7900,2653.2,1288.5,23184.1,2605.5,66
2.00E+06,9750,3044,885.9,22971.2,2213.5,31
1150000,7500,2112.7,839.7,23896.4,2906.4,41
740000,7500,2369.4,1112,23835.8,2614.6,76
1530000,7500,2554.1,1192.2,23807.2,2418.4,16
2425000,17500,1694.9,403.5,24939,3001.2,43
2280000,10054,1574.8,280.4,25161.4,3145,26
910000,7500,3843.2,1549.9,17777.1,4385.8,65
1850000,7656,2016.5,623.7,33554.4,26600.1,65
1895100,7478,2047.6,1265.3,32861,25866.3,56
2550000,7500,1180.7,645.4,32253.4,25097.3,8
1875000,7500,1055.2,564.9,32098.7,24950.9,55
1900000,7626,1368.4,1299.6,31588.7,24721.7,26
1800000,7638,1605.4,1590.9,31521.8,24757.8,30
2600000,6565,1185.9,1048.8,32255.6,26220.9,17
2300000,9258,311.5,294.5,30961.6,23865.2,34
1770000,7500,1107.3,1107.9,30946.4,24154.6,62
2303800,12000,1422.4,1262.4,31639.1,25620.1,53
2300000,7500,1181.8,1158.2,30807.6,24167.8,52
2600000,7500,1094.7,1057.3,30707,24075.1,9
1550000,7500,401,242.1,29876.9,23334,50
1600000,7500,1086.5,1070.7,29832.3,23672.3,64
285000,6200,34995.8,3786.8,36373.4,7702.6,61
280000,6200,35069.8,3665.6,36488.9,7581.5,61
195000,6240,35151.9,3863.5,36380.2,7783.2,64
295000,7100,31862.3,3122,30539.3,4512.3,46
305000,6014,36515.7,1807.9,38369.7,5730.1,43
300100,8890,34494.8,5122.3,35177.4,9043.9,48
290900,12128,35099.4,4123.6,36166,8045.3,58
285000,6000,34032.3,5633.9,34352.4,8499.8,60
342000,6000,35536,3474.4,36785.5,7397.7,26
330000,9675,30877,1463.4,28340.6,2275.1,60
585000,7100,31729.3,2699.9,30110.1,4054.9,1
245000,6160,36904.1,1390.2,38823,5316.3,58
280000,6014,36751.5,1625.4,38593,5549.8,58
350000,8100,34952.5,4646.7,35710.1,8573.1,65
3.00E+05,6000,35528.9,3719.7,36607.9,7646.1,65
265000,8100,35270.3,4164.4,36221.5,8090.2,65
515000,9150,31548.3,2052.1,29466.1,3393.6,45
370000,9675,31150.3,1254.7,28479.5,2434.8,67
307000,6900,30815.7,780.6,27903.3,1928.3,26
420000,8096,34997.4,5013.7,35475.6,8975.3,37
410000,12740,31700.7,1477.7,29232.1,3179.3,40
215000,6000,36207.7,3211.9,37250,7184.2,65
320000,7620,36620.6,2741.8,37745.6,6720.8,58
190000,7620,37025.4,2080.3,38368.3,6060,68
535000,21000,35420.9,4685.4,35872,8662.6,62
330000,6350,36628.7,2932.7,37627.3,6913,30
3.00E+05,7620,36563,3032.6,37524.2,7013,68
424000,7100,32936.1,2229,31060.3,4989.9,16
635000,14250,35924.3,4234.1,36420.3,8213.5,24
315000,9525,36803.4,2874.7,37732.3,6846.1,67
315000,9100,37703.8,1511.4,39024,5459.7,74
310000,9300,31773.2,299.8,28672.4,2846.4,64
4.00E+05,6420,36490.1,3664.3,37046.8,7621.9,46
275000,7800,37721.8,1609.1,38971.1,5557.1,74
395000,9976,32695.1,1315,30184,4173.5,71
392300,10680,37883.7,1702,39032.5,5649.6,61
341000,10650,33537.7,1712,31363.6,5327.1,72
340000,12075,32651.3,288,29533.5,3729.4,65
344200,10855,33392.6,741.6,30549.9,4650.7,66
320000,7600,38475.4,1504.4,39440.3,5453.8,71
251600,7800,37994.6,2325.8,38632.3,6274.2,71
275000,7600,38188.6,2006.5,38984.8,5956.2,74
470500,8400,34852.2,2671.5,33376.6,7310.8,25
4.00E+05,7800,37249,3678.6,37443.4,7627,36
568000,8400,34999.7,2673.5,33528.2,7463.7,11
297000,7800,38169.9,2199.1,38799.3,6149,71
409900,7950,37071.6,4111.9,37067.3,8061,24
385000,7100,33965.2,1216.1,31479.1,5513.6,66
378000,8300,33587.5,600.2,30649.5,4791.7,25
365000,13500,37934.5,2652.9,38410.5,6603.8,66
555000,14200,33785.5,764.2,31011.9,5111.3,80
640000,15125,37162.9,4111.6,37079.2,8062.9,91
350000,9750,37284.7,3972.5,37222.9,7925.1,65
350000,7200,38044.6,2763.6,38413.5,6716,66
4.00E+05,7500,34473.6,1283.8,32091.7,6123.3,26
672000,16982,37331,4111.3,37159.2,8064.9,70
375000,5600,35637.1,2550.7,34089.5,8035.8,61
440000,5600,35672.6,2451.5,34065.6,8017.2,25
315000,11200,35589.6,2302.6,33906.9,7866.4,77
375000,8515,37883.1,3501.6,37854.5,7457.7,68
370000,9375,35799.9,2474.5,34239.6,8192,79
330000,5600,35708.1,2353.1,34042.1,7999.9,50
430000,9490,34645.3,663.5,31855.9,6001.6,65
250000,7100,39064.1,1727.5,39573.5,5685.9,66
810000,15600,34306.1,17.3,31133.9,5424.3,35
715000,27146,37573.8,4221.4,37143.1,8180.8,65
395000,11736,37601.3,4213,37077.9,8342.1,69
270000,6256,39176.6,1794.3,39574.2,5755.2,65
3.00E+05,7728,39216.7,1708,39636.9,5669.6,65
352500,11765,38090.9,3615.1,37879,7575.1,67
349800,6900,39139.7,2003.4,39419.3,5965.6,24
3.00E+05,6000,36212.3,2071.7,34399.6,8384.1,56
355000,13467,39418,1646.5,39716.2,5610.5,63
710000,10800,38209.5,3960.7,37683.2,7926.7,47
490000,12412,37647.6,3163,36537,9241.8,42
425000,5600,36522,1658,34501.8,8530.5,0
285000,4000,38626,3772.5,38070,7742.6,26
360000,8160,39503.5,2759.2,39092.7,6733.6,26
275000,6350,37936,2463,36429.3,9711.9,56
306000,5400,39377.1,3091.4,38822.7,7066.8,50
455000,8100,38725.5,3366.5,37752.3,8249.4,64
299000,7500,37018.1,1064.5,34665.8,8784.8,78
484000,10800,39007.8,3467,38104.1,7921.3,25
256000,6100,37686.8,1750.1,35790.6,9829.6,56
4.00E+05,8124,39561.8,3090.8,38920.4,7068.7,48
385000,9525,40627.4,1444.2,40516.3,5424.1,36
345000,9525,39429.8,3536.4,38592.7,7552.2,66
350000,9624,40335.2,1953.8,40053.3,5935,65
370000,9525,39831.1,2843.2,39246.2,6822.7,25
320500,9525,40082.7,2404,39648.3,6383.6,35
305000,6350,37851.6,1341.3,35724.9,9817.2,61
395000,9525,40041.4,2694.9,39448,6676.5,35
350000,9525,40695.1,1819,40327.8,5802,65
421000,10125,38772.1,1908.7,37022.8,9546,58
485100,9525,39873,3228.5,38877.6,7472.9,16
430000,9525,39791.9,3133.3,38743.9,7623.3,65
355000,9525,41084.5,1599.5,40664.2,5583.4,25
570000,9525,40429.2,2770.2,39611.6,6754,20
379000,9525,40075.7,3133,39032.9,7404.3,26
490500,10125,39024,1855.3,37252.1,9396.1,27
318000,6000,38490.6,1104.7,36235.2,10379.8,36
380000,9525,40705.7,2478.6,39933,6462.5,65
454000,10225,38954.2,1530,36991.5,9767.8,36
420000,15188,38630.5,1109,36411.9,10388.2,65
340000,13275,38723.2,1217.9,36578.6,10216.9,65
310000,6350,38463,870.6,36098.3,10271.6,36
370000,8299,39298,1942.7,37580.4,9116.3,26
4.00E+05,9294,41573.6,1325.6,41072.5,5309.3,65
375000,7186,38626.6,505.4,36056.9,10298.8,38
335000,9375,41028.3,2400,40157.4,6383.8,65
430000,9375,41112.3,2250.2,40291.9,6234,25
355000,8325,40201.3,2448,38799.3,7919.8,26
372500,10050,39574.6,1307.9,37522.5,9465.5,35
455000,10153,39543.1,1032.4,37328.4,9765.6,65
447500,9300,41679.5,1741.3,40903,5724.7,13
435000,12954,39871.6,1439.8,37904.7,9075.5,68
417000,10050,39608.6,741.1,37244.7,9971.7,61
375000,9525,42038.8,1586,41194.7,5570.5,60
380000,9525,42139.4,1700,41185.8,5686.7,58
346000,10125,40153.1,570.1,37725.9,9694.1,64
369900,10074,42464.8,1319.6,41583.6,5306.9,47
650000,14478,42477.2,1550.5,41439.4,5539.6,18
4.00E+05,9049,42589.1,1435.8,41494.3,5599.4,28
540000,10160,42839.9,1107.2,41611.3,5638.2,23
528500,9525,42499.7,1107.4,41061.6,6265.7,51
354400,9356,43269,533.5,41772.2,5777.6,56
460000,9525,43418.8,443.3,41968,5609.2,16
460000,7345,42096.6,114,39528.9,8560.8,16
448875,9514,42323.5,122.1,39790.9,8285.9,55
420000,12566,43966.6,0,42397.4,5391.6,57
860000,11250,43421.4,0,41500.1,6448.4,2
525000,8248,44357,356.2,42672.4,5316.1,13
335000,8716,44059.3,249.2,41590.7,6969.8,53
350000,9900,44750.1,344.1,42392.8,6311.9,49
270000,7000,17506.6,4505.1,22447.4,4396.6,61
278000,5250,17998.2,3974.8,22913.6,3985.7,64
155000,5250,18123,3836.6,23009.3,3861.9,70
275000,6480,18002.9,4013.7,22744.7,3936.3,55
260000,5250,18327,3687.5,23008.1,3638.9,70
270000,6720,18275.1,3858.9,22405.3,3569.7,70
250000,6784,18183.7,4003.7,22216.2,3643.2,70
235000,6324,18776.8,3277.8,22973.5,3118.5,69
215000,6565,18223.4,4182.2,21793.7,3433,69
280000,6324,18865,3203.5,22976.9,3022.9,69
250000,6565,18339,4068.8,21854.7,3331,59
275000,7261,20089.1,1593.8,25049.9,2297.4,36
250000,6565,18509.7,3927.5,21927.2,3172.9,68
260000,6565,18452.5,4040.8,21798.9,3174.1,60
330000,6464,18766.1,3564.5,22301.5,3044.2,69
245000,6464,19048.1,3211.5,22632.5,2783.3,69
220000,6464,18958,3371.7,22439.3,2855.6,69
350000,6713,20038,1870.7,24436.4,2102.8,57
250000,6324,19402.1,2717.2,23190.3,2482,69
240000,6360,17180.9,1311.6,17028.3,1467.6,70
225000,6350,18927.6,2992,19998.4,1817,67
320000,8700,16770.1,862.6,16075.9,1279.4,61
265000,6240,19043.7,2708.6,19796.4,1582.4,32
261900,6360,17594.7,774.2,17094.5,922.8,69
255000,8880,18226,1047.5,17985.6,874.3,66
265000,8700,17193.8,565.3,16363,905.9,62
285000,6480,19658.9,3344.2,20597.5,1293.4,66
357000,6000,19226,2174.6,19407.6,1090.5,64
301000,6360,17878.2,565.3,17282.8,671.1,70
340000,6300,19826,3140.8,20462.2,1001.9,62
317900,12500,18729.2,936.7,18260.1,405.4,69
213000,5674,18048,0,17046.7,141,51
270000,6300,20132.5,3063.6,20448.6,648.3,64
285000,5700,19892.7,2100.9,19520.2,384.1,30
2.00E+05,6300,20574.9,3274.3,20701.1,264.1,69
87000,3741,19604.2,1277.7,18654.8,348.3,57
226000,5400,21165.5,2596.3,20600.3,375.1,67
245000,5400,19940.2,1524.1,18693.9,818.1,68
2.00E+05,6264,19884.6,1461.5,18555.7,900.7,56
275000,6264,19884.6,1461.5,18555.7,900.7,56
220000,5400,20599.8,2273.5,19545.3,700.7,60
181000,5400,20121.1,1698.3,18713.6,1086.2,68
237000,5400,21166.4,2185.4,20154,865.7,36
250000,5900,21348.2,2164.5,20368,890.7,66
230000,6122,19379.5,1426.6,17460.7,1323.1,67
183000,5400,21578.2,2063.6,20667.1,905.7,68
340000,5400,21088.2,2088,19940.1,1013.1,0
225100,5445,19097,1110.9,16777.2,1440.5,67
180000,5400,21112.9,1668.3,19597.1,1506,68
240000,5500,22211.5,1514,21135.5,1407.5,67
250000,9420,19714.1,950.7,17303.5,1944.2,67
230000,6639,21461.9,1552.9,19979.4,1598,67
290000,5400,20746,1507.1,18920.8,1831.6,67
279000,5600,22104.2,1357.6,20840.1,1606.9,21
267500,5500,21301.7,1385.5,19626.9,1791.4,53
2.00E+05,5400,20659.5,1300,18609.2,2122.7,67
296900,5450,21173.3,1368.2,19371.1,1906.6,66
252000,5500,21710.8,1276.9,20154,1813.3,67
225000,5400,20908.9,1279.1,18900.9,2114.8,70
240000,5500,22403,1104.8,21056.5,1853.2,68
201600,5500,20908.8,1034.6,18742,2358.4,56
225000,5500,21948.3,1020.3,20277.4,2068.1,67
245000,6875,21600.4,1001.6,19736.7,2160,71
318000,7761,20660.8,1012.8,18228.1,2635.7,79
244000,5500,22743.3,823.7,21327.4,2110.7,68
265000,5500,22294.5,832.8,20659.5,2182.6,56
315000,6720,20935,779.6,18513.3,2720.5,69
240000,5500,22191.6,747.3,20406.8,2327.6,66
285000,9240,21612.2,717.2,19498.7,2493,71
269000,6820,21762,555.2,19585.2,2642.2,67
235000,9179,21481.7,406.1,19023.8,2934.9,51
185000,5500,22930.6,293,21150.5,2678.4,66
170000,5500,22220.9,321.7,20051.2,2839.2,66
288000,8280,22144.9,0,19670.9,3207.3,58
140000,3200,12610.7,432.5,7720.5,1325,87
275000,3200,12577.8,405.6,7612.4,1363.3,84
285000,2250,15609.8,1089.7,13906.3,728.5,0
285000,2250,15631,1065.3,13910.1,706.4,0
290000,5000,14617.6,791,11938.4,168,31
220000,5000,15647.1,1015.3,13904.2,658.6,69
410000,11140,13531.3,799.1,9386.2,337.8,38
240000,6240,16818.5,0,14967.1,245.3,54
370000,6674,15068.2,422.5,11298,678.7,10
240000,6172,15845.3,183,12352,1059.1,21
2.00E+05,6600,15946.8,284.3,12464.1,1128.8,31
245000,8700,17189.6,514.8,14377.4,771.8,31
205000,5995,17644.8,600.2,14655.6,1148.7,66
330000,7500,10876.1,2502.1,9166.7,3079.5,88
495000,7500,8270.8,5118.2,9185.6,5749.1,94
335000,5000,8214.1,5110,8866.8,5670.3,91
265000,7500,9000.6,4157.7,8340.7,4849.9,91
225000,7500,8256.5,2941.9,6275,3416.1,66
187900,5000,8571.4,3294.4,6937.3,4121.8,79
162500,3955,9275.6,4888.7,11139.2,5680.4,93
320000,4080,9330.6,4822.6,11119.7,5614.2,91
277500,6900,10372.2,4603,12202.1,5133.2,81
295000,4800,11032.5,4881.3,13045.8,5092.4,30
350000,5355,11744.4,5336.5,13973.6,5153.9,30
175000,5200,12809.9,5270.4,15294.7,5470.7,66
325000,7500,12223.8,5148.8,14258.1,4892.2,30
270000,4400,11102,4267.6,12517.8,4595.7,91
289900,5000,11547.7,4540.9,13142.9,4598.6,26
218000,5000,11786.8,4614.1,13377.5,4548.3,27
125000,4650,10454.6,3732.1,11195,4468.5,88
379000,5500,12224,4820,13853,4497.5,23
359000,5500,12160.8,4753.9,13757,4472.8,20
270000,6600,12338.8,4770.2,13879.4,4403.4,41
275000,5000,13279.3,4226.5,14740.2,4322.5,62
150000,5100,12587,4303.8,13645.1,3878.3,41
185000,7100,13403.4,3722.6,14170.3,3577.3,30
110000,3400,11587.3,2183.7,10560.1,2987,84
189000,3400,11587.3,2183.7,10560.1,2987,84
241000,6300,13598,3421.2,14084.5,3231.5,40
290000,4450,11962,2235.9,11231.1,2857.9,9
254000,8580,13625.8,3363.9,14013.4,3149.1,61
160000,3892,12426.5,2473.6,11925,2725.4,39
310000,6615,11966.3,1936.8,10812.8,2681.8,76
356000,6000,14077.9,2769.6,13839.8,2455.6,36
205000,5250,14291.3,2535.3,13963.7,2301.1,30
3.00E+05,4750,12353.6,1105.8,9980.2,1877.7,38
278000,5000,12564.6,1006.6,10483.3,1819,30
190000,5150,14197,2169.3,13115.7,1510.5,35
290000,5000,12869.5,555.9,10071.1,1276.3,20
237000,5949,14103,7221.9,20499.1,7036.3,63
180000,4473,13913.9,6979.6,20072.6,6839.4,71
285000,6500,13319.9,6548.1,18603.8,6573.9,57
220000,5250,13520.6,6047,17941.9,6126.1,21
390000,5250,13520.6,6047,17941.9,6126.1,21
230000,5775,13228.9,5672.6,16738.2,5993.6,28
290000,1471,13653.5,5712,17554.6,5842,21
276000,6615,13073.9,5455.2,16044.7,5937.5,70
199000,6149,13671.7,5433.4,17019.1,5667.6,70
375000,6514,14081.9,5573,18015.1,5630.5,60
230000,7200,14236.4,5426.5,17997.6,5482.1,70
210000,4508,15039.2,6024.3,20026.9,5816,21
299000,4914,15261.5,5372.4,19460.1,5213.7,22
265000,5886,14835.1,4968.6,18241.8,4980.3,41
340000,8591,15208.5,4736.7,18536.5,4688.3,78
3.00E+05,6750,15242.5,4758.1,18672.3,4698.9,56
220000,3250,14030,4177.9,15723.3,4701.7,68
227000,7200,15830.5,4425.5,18897.8,4304.6,77
370000,6000,15472.1,4115.1,17906.5,4144.8,21
210000,6000,15273.3,3797,17081.6,3956.1,57
250000,5160,15123.1,3720.6,16669.9,3985,63
250000,6000,15480.9,3726.8,17328.5,3833.3,65
199000,6000,15423.3,3703.4,17179.3,3834.8,68
3.00E+05,5000,15856.4,3887.2,18153.8,3872.7,70
241000,5000,15908.3,3763.2,18046.4,3762,66
320000,6000,15920.5,3525.3,17785.5,3556.5,76
2.00E+05,4950,16305.6,3757,18588.1,3653.6,65
294900,7200,15943.3,3279.9,17415.1,3366.3,76
270000,6000,15906.9,3265.6,17319.5,3365.6,66
302500,4250,14796.1,3005.3,15546.9,3547.4,20
280000,6000,16246.4,3281.4,17936.9,3282,76
275000,4500,17032.5,4157.2,19877.9,3711.6,21
255000,6045,16621,3491,18686.7,3344.3,24
378000,7930,15019.9,2678.7,15586.7,3213.9,21
320000,7490,16550.7,2864.3,17772.2,2879.7,52
275000,7221,15743.6,2200.9,16032.5,2617.7,45
215000,6780,17344.6,2601.9,18444.3,2440.5,72
317000,6425,17146.8,2214.4,17725.8,2221.1,39
170000,3577,15645.6,1831.1,15582.5,2370,22
2.00E+05,3577,15645.6,1831.1,15582.5,2370,22
405000,7221,16654,1978.9,16979.3,2140.8,21
2.00E+05,7540,15692.8,1710.8,15513.7,2264,78
352500,8760,16648.2,5461.8,24942.1,6457.9,71
290000,5220,15663.8,6062.8,23395.9,6708.2,69
380000,5000,15618.4,6088.4,23211.5,6678,16
310000,5100,16219.8,5564.3,24010.1,6340.5,46
4.00E+05,5840,14685.9,7151.9,21336.3,7100.6,16
649900,8100,15184.1,6549.2,21983.2,6781.8,16
242000,6420,17167.7,4914.4,25139.6,5926.7,71
390000,7490,16941.7,5017.1,24788,5964.3,46
505000,7878,15458.6,6263,22212.1,6546.4,36
265000,6360,17845.3,4534.1,25840.7,5652.7,31
360000,6360,17845.3,4534.1,25840.7,5652.7,31
350000,7399,16806.6,4966.2,24210.1,5771.1,11
332500,6420,17380.8,4591,24990.2,5570.8,26
320000,6420,17342.7,4606.9,24930.1,5575.3,26
670000,10612,15646.9,6174.4,21847.1,6291.8,0
374500,6600,15961.6,5847.1,22001.8,5974.4,36
272000,7169,17428.4,4344.5,24504,5201.6,71
270000,6100,15505.3,6548.5,21080.2,6076.3,66
309000,8148,16691.7,4955.3,23196.6,5409.5,75
330000,8400,16179,5586.4,22260.6,5739,71
331500,8515,15752.5,6345.9,21123,5847.9,63
392500,8364,16349.5,5451.7,22249.6,5564.3,71
280000,6688,18694.8,3615.5,25978.2,4756.9,77
290000,4336,16046.2,6055.8,21374.3,5714.6,44
290000,6952,17660.6,4029.5,24138.1,4735.3,75
365000,3910,17031.7,4739.8,22991.7,5050.5,21
270000,6180,17982.3,3748.1,24552.6,4577,75
285000,7320,27679.4,483.9,37733.9,3585.3,66
277500,6900,27466.3,593,37462.6,3689.5,51
220000,4880,24443.5,2265.9,33550.7,4774.2,55
285000,4840,23732.4,2609.2,32373,4418.2,45
2.00E+05,4840,23350.2,2738.3,31792.1,4354.4,31
280000,4880,24236.2,2220.8,32956.1,4371.6,21
240000,4880,25080.8,1649.7,33956.6,4296.8,69
315000,6120,27290.9,368.2,36795.3,3497.8,66
315000,6400,24894.4,1735.5,33702.6,4257.4,67
260000,13205,25803.6,1143.6,34924.2,4188.1,65
250000,6480,27361.1,303.2,36887.7,3431,46
255000,3500,20081.4,2590.2,26814.9,3809,21
250000,4880,23970.8,2316.1,32372.9,4090.7,30
240000,8844,26663.1,650.7,35931.8,3802.1,66
367000,10050,26336.4,801.9,35467.5,3962.9,69
276000,5650,23222,2234.6,31196.9,3979.5,46
255000,6968,26748.9,543.7,35930,3696.2,63
269500,6600,20694.3,2362.5,27459.7,3692.7,26
275000,4880,24490.3,1834,32778.8,3814.6,36
230000,6950,21362.7,2035.6,28332.3,3821.9,65
250000,4880,23823.5,2113.8,31784,3702.6,16
280000,4880,24140.1,2023.7,32200.3,3675.9,21
335000,6818,26127.6,762.8,34925.2,3738.1,44
315000,6840,25882,899.4,34600.1,3742.1,32
245000,4885,24720.2,1614.5,32951.3,3656.3,60
300500,7200,20792.9,2055.9,27263.6,3370.2,68
305000,4800,24900.5,1442.3,33076.7,3544.5,61
267000,4861,24327.5,1807.6,32258.9,3441,26
299900,4880,25494,1042.8,33839,3578.3,39
335000,9549,26502.9,440.5,35141.7,3452.8,16
313000,6930,21549.7,1681,28106,3391.7,26
350000,9760,24433,1623.1,32202,3235.6,64
210000,4825,25219.5,1118.6,33254.8,3339,62
420500,4880,24180.5,1660.2,31785.7,3216.3,16
315000,5720,26456.8,332.2,34921.4,3250.1,16
250000,7500,22656.8,1346.8,29562.2,3444.1,57
259000,7927,26407.3,332.9,34805.3,3193.4,67
3.00E+05,6834,25950.1,587,34147.9,3222.3,21
202000,6930,22228.7,1372.7,28781.2,3397.8,59
285000,7370,26085.9,456.7,34286.6,3110.7,64
275000,4880,25126.1,993.2,32672.5,2812.9,48
270000,7320,24930.1,1094.5,32382.2,2749.9,60
199000,6900,21319,1128,27104.1,2442.6,56
274900,7320,26022.9,338.1,33857.6,2808,70
230000,6950,22698.7,940.8,29110.4,3068.4,46
294000,4880,24823.5,1119.2,32091,2626.1,16
350000,14550,26295.1,76.7,34154.2,2599,58
255000,6100,24588.2,956.9,31632.1,2512.7,73
263000,8340,22236.1,743.3,28192.5,2561.4,62
185000,4080,25004.3,898.7,32099.1,2386.2,61
225000,6000,21401.7,613.5,26542.4,1815.9,60
325000,6000,21296.8,578.3,26360.3,1780,41
3.00E+05,6000,27253.9,1920,39416.1,2825.4,31
